"date","name","value","source"
2005-04-01,"Winton Multi Strategy",-0.0421,"winton presentation"
2005-05-01,"Winton Multi Strategy",0.0662,"winton presentation"
2005-06-01,"Winton Multi Strategy",0.0313,"winton presentation"
2005-07-01,"Winton Multi Strategy",-0.0185,"winton presentation"
2005-08-01,"Winton Multi Strategy",0.0763,"winton presentation"
2005-09-01,"Winton Multi Strategy",-0.0617,"winton presentation"
2005-10-01,"Winton Multi Strategy",-0.0295,"winton presentation"
2005-11-01,"Winton Multi Strategy",0.0732,"winton presentation"
2005-12-01,"Winton Multi Strategy",-0.0437,"winton presentation"
2006-01-01,"Winton Multi Strategy",0.042,"winton presentation"
2006-02-01,"Winton Multi Strategy",-0.0258,"winton presentation"
2006-03-01,"Winton Multi Strategy",0.0401,"winton presentation"
2006-04-01,"Winton Multi Strategy",0.0566,"winton presentation"
2006-05-01,"Winton Multi Strategy",-0.0294,"winton presentation"
2006-06-01,"Winton Multi Strategy",-0.0117,"winton presentation"
2006-07-01,"Winton Multi Strategy",-0.0047,"winton presentation"
2006-08-01,"Winton Multi Strategy",0.0454,"winton presentation"
2006-09-01,"Winton Multi Strategy",-0.011,"winton presentation"
2006-10-01,"Winton Multi Strategy",0.0148,"winton presentation"
2006-11-01,"Winton Multi Strategy",0.0324,"winton presentation"
2006-12-01,"Winton Multi Strategy",0.0214,"winton presentation"
2007-01-01,"Winton Multi Strategy",0.0386,"winton presentation"
2007-02-01,"Winton Multi Strategy",-0.0593,"winton presentation"
2007-03-01,"Winton Multi Strategy",-0.0395,"winton presentation"
2007-04-01,"Winton Multi Strategy",0.0646,"winton presentation"
2007-05-01,"Winton Multi Strategy",0.0505,"winton presentation"
2007-06-01,"Winton Multi Strategy",0.0191,"winton presentation"
2007-07-01,"Winton Multi Strategy",-0.0118,"winton presentation"
2007-08-01,"Winton Multi Strategy",-0.0088,"winton presentation"
2007-09-01,"Winton Multi Strategy",0.0699,"winton presentation"
2007-10-01,"Winton Multi Strategy",0.0252,"winton presentation"
2007-11-01,"Winton Multi Strategy",0.0242,"winton presentation"
2007-12-01,"Winton Multi Strategy",0.0024,"winton presentation"
2008-01-01,"Winton Multi Strategy",0.0385,"winton presentation"
2008-02-01,"Winton Multi Strategy",0.0795,"winton presentation"
2008-03-01,"Winton Multi Strategy",-0.0066,"winton presentation"
2008-04-01,"Winton Multi Strategy",-0.0099,"winton presentation"
2008-05-01,"Winton Multi Strategy",0.0199,"winton presentation"
2008-06-01,"Winton Multi Strategy",0.0506,"winton presentation"
2008-07-01,"Winton Multi Strategy",-0.0463,"winton presentation"
2008-08-01,"Winton Multi Strategy",-0.03,"winton presentation"
2008-09-01,"Winton Multi Strategy",-0.0041,"winton presentation"
2008-10-01,"Winton Multi Strategy",0.0373,"winton presentation"
2008-11-01,"Winton Multi Strategy",0.0497,"winton presentation"
2008-12-01,"Winton Multi Strategy",0.021,"winton presentation"
2009-01-01,"Winton Multi Strategy",0.0099,"winton presentation"
2009-02-01,"Winton Multi Strategy",-0.0021,"winton presentation"
2009-03-01,"Winton Multi Strategy",-0.0164,"winton presentation"
2009-04-01,"Winton Multi Strategy",-0.0301,"winton presentation"
2009-05-01,"Winton Multi Strategy",-0.0203,"winton presentation"
2009-06-01,"Winton Multi Strategy",-0.0126,"winton presentation"
2009-07-01,"Winton Multi Strategy",-0.0152,"winton presentation"
2009-08-01,"Winton Multi Strategy",0.0032,"winton presentation"
2009-09-01,"Winton Multi Strategy",0.0285,"winton presentation"
2009-10-01,"Winton Multi Strategy",-0.0159,"winton presentation"
2009-11-01,"Winton Multi Strategy",0.0512,"winton presentation"
2009-12-01,"Winton Multi Strategy",-0.0245,"winton presentation"
2010-01-01,"Winton Multi Strategy",-0.0264,"winton presentation"
2010-02-01,"Winton Multi Strategy",0.0233,"winton presentation"
2010-03-01,"Winton Multi Strategy",0.0491,"winton presentation"
2010-04-01,"Winton Multi Strategy",0.0175,"winton presentation"
2010-05-01,"Winton Multi Strategy",-0.0101,"winton presentation"
2010-06-01,"Winton Multi Strategy",0.0147,"winton presentation"
2010-07-01,"Winton Multi Strategy",-0.0278,"winton presentation"
2010-08-01,"Winton Multi Strategy",0.0478,"winton presentation"
2010-09-01,"Winton Multi Strategy",0.0094,"winton presentation"
2010-10-01,"Winton Multi Strategy",0.0251,"winton presentation"
2010-11-01,"Winton Multi Strategy",-0.0201,"winton presentation"
2010-12-01,"Winton Multi Strategy",0.0375,"winton presentation"
2011-01-01,"Winton Multi Strategy",8e-04,"winton presentation"
2011-02-01,"Winton Multi Strategy",0.0151,"winton presentation"
2011-03-01,"Winton Multi Strategy",0.0025,"winton presentation"
2011-04-01,"Winton Multi Strategy",0.03,"winton presentation"
